Casos Confirmados;Data;DRS;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Teste Por 1M;Teste Por Casos;Total;Total Acc
0;2020-03-17;Taubaté;2;79;1;0;2552610;1;28;10,9692;;0,2617;41,9179;;3;107
1;2020-03-18;Taubaté;0;79;1;0;2552610;2;30;11,7527;30;0,2752;42,7014;109;2;109
2;2020-03-19;Taubaté;6;85;1;0;2552610;3;33;12,9279;16,5;0,2797;46,2272;59;9;118
2;2020-03-20;Taubaté;1;86;1;0;2552610;0;33;12,9279;16,5;0,2773;46,619;59,5;1;119
2;2020-03-21;Taubaté;0;86;1;0;2552610;1;34;13,3197;17;0,2833;47,0107;60;1;120
2;2020-03-22;Taubaté;2;88;1;0;2552610;0;34;13,3197;17;0,2787;47,7942;61;2;122
2;2020-03-23;Taubaté;4;92;1;0;2552610;1;35;13,7115;17,5;0,2756;49,753;63,5;5;127
2;2020-03-24;Taubaté;9;101;1;0;2552610;0;35;13,7115;17,5;0,2574;53,2788;68;9;136
5;2020-03-25;Taubaté;9;110;1;0;2552610;0;35;13,7115;7;0,2414;56,8046;29;9;145
5;2020-03-26;Taubaté;18;128;1;0;2552610;0;35;13,7115;7;0,2147;63,8562;32,6;18;163
7;2020-03-27;Taubaté;2;130;1;0;2552610;1;36;14,1032;5,1429;0,2169;65,0315;23,7143;3;166
7;2020-03-28;Taubaté;11;141;1;0;2552610;0;36;14,1032;5,1429;0,2034;69,3408;25,2857;11;177
7;2020-03-29;Taubaté;7;148;1;0;2552610;0;36;14,1032;5,1429;0,1957;72,0831;26,2857;7;184
8;2020-03-30;Taubaté;14;162;1;0;2552610;1;37;14,495;4,625;0,1859;77,9594;24,875;15;199
13;2020-03-31;Taubaté;22;184;1;0;2552610;0;37;14,495;2,8462;0,1674;86,5781;17;22;221
17;2020-04-01;Taubaté;16;200;1;1;2552610;0;37;14,495;2,1765;0,1561;92,8461;13,9412;16;237
19;2020-04-02;Taubaté;22;222;1;0;2552610;1;38;14,8867;2;0,1462;101,8565;13,6842;23;260
25;2020-04-03;Taubaté;13;235;1;1;2552610;0;38;14,8867;1,52;0,1392;106,9494;10,92;13;273
31;2020-04-04;Taubaté;31;266;1;1;2552610;0;38;14,8867;1,2258;0,125;119,0938;9,8065;31;304
37;2020-04-05;Taubaté;1;267;1;1;2552610;1;39;15,2785;1,0541;0,1275;119,8773;8,2703;2;306
57;2020-04-06;Taubaté;39;306;1;1;2552610;2;41;16,062;0,7193;0,1182;135,9393;6,0877;41;347
74;2020-04-07;Taubaté;81;387;1;3;2552610;4;45;17,629;0,6081;0,1042;169,2385;5,8378;85;432
94;2020-04-08;Taubaté;57;444;1;3;2552610;0;45;17,629;0,4787;0,092;191,5686;5,2021;57;489
102;2020-04-09;Taubaté;15;459;1;4;2552610;1;46;18,0208;0,451;0,0911;197,8367;4,951;16;505
107;2020-04-10;Taubaté;7;466;1;4;2552610;0;46;18,0208;0,4299;0,0898;200,579;4,785;7;512
108;2020-04-11;Taubaté;24;490;1;4;2552610;3;49;19,196;0,4537;0,0909;211,1564;4,9907;27;539
110;2020-04-12;Taubaté;66;556;1;4;2552610;2;51;19,9796;0,4636;0,084;237,7958;5,5182;68;607
114;2020-04-13;Taubaté;16;572;1;5;2552610;0;51;19,9796;0,4474;0,0819;244,0639;5,4649;16;623
120;2020-04-14;Taubaté;30;602;1;6;2552610;0;51;19,9796;0,425;0,0781;255,8166;5,4417;30;653
155;2020-04-15;Taubaté;51;653;1;8;2552610;3;54;21,1548;0,3484;0,0764;276,9714;4,5613;54;707
163;2020-04-16;Taubaté;97;750;1;10;2552610;4;58;22,7218;0,3558;0,0718;316,5388;4,9571;101;808
194;2020-04-17;Taubaté;67;817;1;10;2552610;7;65;25,4641;0,3351;0,0737;345,5287;4,5464;74;882
207;2020-04-18;Taubaté;52;869;1;10;2552610;1;66;25,8559;0,3188;0,0706;366,2918;4,5169;53;935
207;2020-04-19;Taubaté;96;965;1;10;2552610;14;80;31,3405;0,3865;0,0766;409,3849;5,0483;110;1045
209;2020-04-20;Taubaté;166;1131;1;10;2552610;31;111;43,4849;0,5311;0,0894;486,5608;5,9426;197;1242
216;2020-04-21;Taubaté;63;1194;1;10;2552610;15;126;49,3612;0,5833;0,0955;517,1178;6,1111;78;1320
230;2020-04-22;Taubaté;76;1270;1;10;2552610;14;140;54,8458;0,6087;0,0993;552,3758;6,1304;90;1410
236;2020-04-23;Taubaté;125;1395;1;13;2552610;8;148;57,9799;0,6271;0,0959;604,4793;6,5381;133;1543
260;2020-04-24;Taubaté;76;1471;1;14;2552610;8;156;61,1139;0,6;0,0959;637,3868;6,2577;84;1627
286;2020-04-25;Taubaté;28;1499;1;14;2552610;3;159;62,2892;0,5559;0,0959;649,5313;5,7972;31;1658
298;2020-04-26;Taubaté;42;1541;1;14;2552610;3;162;63,4645;0,5436;0,0951;667,1603;5,7148;45;1703
357;2020-04-27;Taubaté;37;1578;1;19;2552610;1;163;63,8562;0,4566;0,0936;682,047;4,8768;38;1741
377;2020-04-28;Taubaté;17;1595;1;25;2552610;7;170;66,5985;0,4509;0,0963;691,4491;4,6817;24;1765
399;2020-04-29;Taubaté;27;1622;1;25;2552610;8;178;69,7325;0,4461;0,0989;705,1606;4,5113;35;1800
422;2020-04-30;Taubaté;69;1691;1;25;2552610;1;179;70,1243;0,4242;0,0957;732,5835;4,4313;70;1870
450;2020-05-01;Taubaté;68;1759;1;27;2552610;7;186;72,8666;0,4133;0,0956;761,9652;4,3222;75;1945
507;2020-05-02;Taubaté;68;1827;1;28;2552610;5;191;74,8254;0,3767;0,0946;790,5634;3,9803;73;2018
519;2020-05-03;Taubaté;44;1871;1;28;2552610;5;196;76,7842;0,3776;0,0948;809,7594;3,9827;49;2067
523;2020-05-04;Taubaté;28;1899;1;28;2552610;7;203;79,5264;0,3881;0,0966;823,4709;4,0191;35;2102
556;2020-05-05;Taubaté;32;1931;1;33;2552610;13;216;84,6193;0,3885;0,1006;841,0999;3,8615;45;2147
626;2020-05-06;Taubaté;33;1964;1;34;2552610;7;223;87,3616;0,3562;0,102;856,7701;3,4936;40;2187
664;2020-05-07;Taubaté;105;2069;1;35;2552610;17;240;94,0214;0,3614;0,1039;904,5643;3,4774;122;2309
697;2020-05-08;Taubaté;70;2139;1;36;2552610;16;256;100,2895;0,3673;0,1069;938,2554;3,4362;86;2395
795;2020-05-09;Taubaté;18;2157;1;39;2552610;1;257;100,6813;0,3233;0,1065;945,6987;3,0365;19;2414
798;2020-05-10;Taubaté;62;2219;1;39;2552610;26;283;110,8669;0,3546;0,1131;980,1732;3,1353;88;2502
801;2020-05-11;Taubaté;5;2224;1;39;2552610;1;284;111,2587;0,3546;0,1132;982,5238;3,1311;6;2508
860;2020-05-12;Taubaté;12;2236;1;40;2552610;4;288;112,8257;0,3349;0,1141;988,7919;2,9349;16;2524
935;2020-05-13;Taubaté;31;2267;1;41;2552610;12;300;117,5268;0,3209;0,1169;1005,6374;2,7455;43;2567
1025;2020-05-14;Taubaté;78;2345;1;41;2552610;13;313;122,6196;0,3054;0,1178;1041,2872;2,5932;91;2658
1066;2020-05-15;Taubaté;87;2432;1;44;2552610;31;344;134,764;0,3227;0,1239;1087,5143;2,6041;118;2776
1110;2020-05-16;Taubaté;79;2511;1;45;2552610;48;392;153,5683;0,3532;0,135;1137,2673;2,6153;127;2903
1135;2020-05-17;Taubaté;35;2546;1;46;2552610;4;396;155,1353;0,3489;0,1346;1152,5458;2,5921;39;2942
1175;2020-05-18;Taubaté;35;2581;1;46;2552610;4;400;156,7024;0,3404;0,1342;1167,8243;2,537;39;2981
1228;2020-05-19;Taubaté;25;2606;1;55;2552610;5;405;158,6611;0,3298;0,1345;1179,577;2,452;30;3011
1372;2020-05-20;Taubaté;106;2712;1;59;2552610;39;444;173,9396;0,3236;0,1407;1236,3816;2,3003;145;3156
1453;2020-05-21;Taubaté;87;2799;1;61;2552610;38;482;188,8263;0,3317;0,1469;1285,3511;2,2581;125;3281
1502;2020-05-22;Taubaté;6;2805;1;63;2552610;3;485;190,0016;0,3229;0,1474;1288,8769;2,1904;9;3290
1589;2020-05-23;Taubaté;153;2958;1;63;2552610;52;537;210,3729;0,3379;0,1536;1369,1868;2,1995;205;3495
1613;2020-05-24;Taubaté;12;2970;1;63;2552610;4;541;211,9399;0,3354;0,1541;1375,4549;2,1767;16;3511
1662;2020-05-25;Taubaté;67;3037;1;63;2552610;26;567;222,1256;0,3412;0,1573;1411,8882;2,1685;93;3604
1715;2020-05-26;Taubaté;84;3121;1;63;2552610;55;622;243,6722;0,3627;0,1662;1466,3423;2,1825;139;3743
1787;2020-05-27;Taubaté;39;3160;1;65;2552610;6;628;246,0227;0,3514;0,1658;1483,9713;2,1198;45;3788
1929;2020-05-28;Taubaté;25;3185;1;69;2552610;21;649;254,2496;0,3364;0,1693;1501,9921;1,9876;46;3834
1997;2020-05-29;Taubaté;101;3286;1;74;2552610;36;685;268,3528;0,343;0,1725;1555,6626;1,9885;137;3971
2112;2020-05-30;Taubaté;69;3355;1;79;2552610;36;721;282,456;0,3414;0,1769;1596,797;1,9299;105;4076
2145;2020-05-31;Taubaté;63;3418;1;79;2552610;37;758;296,951;0,3534;0,1815;1635,9726;1,9469;100;4176
2163;2020-06-01;Taubaté;28;3446;1;80;2552610;18;776;304,0026;0,3588;0,1838;1653,9934;1,9519;46;4222
2310;2020-06-02;Taubaté;24;3470;1;86;2552610;3;779;305,1778;0,3372;0,1833;1664,5708;1,8394;27;4249
2392;2020-06-03;Taubaté;133;3603;1;90;2552610;63;842;329,8585;0,352;0,1894;1741,3549;1,8583;196;4445
2528;2020-06-04;Taubaté;75;3678;1;97;2552610;32;874;342,3946;0,3457;0,192;1783,2728;1,8006;107;4552
2602;2020-06-05;Taubaté;161;3839;1;102;2552610;89;963;377,2609;0,3701;0,2005;1881,2118;1,8455;250;4802
2739;2020-06-06;Taubaté;102;3941;1;106;2552610;47;1010;395,6734;0,3687;0,204;1939,5834;1,8076;149;4951
2826;2020-06-07;Taubaté;9;3950;1;106;2552610;25;1035;405,4673;0,3662;0,2076;1952,9031;1,764;34;4985
2872;2020-06-08;Taubaté;51;4001;1;106;2552610;6;1041;407,8179;0,3625;0,2065;1975,2332;1,7556;57;5042
3024;2020-06-09;Taubaté;166;4167;1;117;2552610;103;1144;448,1687;0,3783;0,2154;2080,6155;1,7563;269;5311
3145;2020-06-10;Taubaté;75;4242;1;123;2552610;47;1191;466,5813;0,3787;0,2192;2128,4097;1,7275;122;5433
3343;2020-06-11;Taubaté;97;4339;1;127;2552610;38;1229;481,468;0,3676;0,2207;2181,2968;1,6656;135;5568
3413;2020-06-12;Taubaté;65;4404;1;131;2552610;52;1281;501,8393;0,3753;0,2253;2227,1322;1,6657;117;5685
3493;2020-06-13;Taubaté;53;4457;1;131;2552610;47;1328;520,2518;0,3802;0,2296;2266,3078;1,6562;100;5785
3566;2020-06-14;Taubaté;3;4460;1;132;2552610;2;1330;521,0353;0,373;0,2297;2268,2666;1,6237;5;5790
0;2020-02-05;Estado de São Paulo;14;14;1;0;45919049;4;4;0,0871;;0,2222;0,392;;18;18
0;2020-02-06;Estado de São Paulo;9;23;1;0;45919049;2;6;0,1307;;0,2069;0,6315;;11;29
0;2020-02-07;Estado de São Paulo;12;35;1;0;45919049;4;10;0,2178;;0,2222;0,98;;16;45
0;2020-02-08;Estado de São Paulo;12;47;1;0;45919049;4;14;0,3049;;0,2295;1,3284;;16;61
0;2020-02-09;Estado de São Paulo;12;59;1;0;45919049;4;18;0,392;;0,2338;1,6769;;16;77
0;2020-02-10;Estado de São Paulo;7;66;1;0;45919049;4;22;0,4791;;0,25;1,9164;;11;88
0;2020-02-11;Estado de São Paulo;7;73;1;0;45919049;4;26;0,5662;;0,2626;2,156;;11;99
0;2020-02-12;Estado de São Paulo;9;82;1;0;45919049;5;31;0,6751;;0,2743;2,4609;;14;113
0;2020-02-13;Estado de São Paulo;8;90;1;0;45919049;4;35;0,7622;;0,28;2,7222;;12;125
0;2020-02-14;Estado de São Paulo;10;100;1;0;45919049;6;41;0,8929;;0,2908;3,0706;;16;141
0;2020-02-15;Estado de São Paulo;10;110;1;0;45919049;6;47;1,0235;;0,2994;3,4191;;16;157
0;2020-02-16;Estado de São Paulo;10;120;1;0;45919049;6;53;1,1542;;0,3064;3,7675;;16;173
0;2020-02-17;Estado de São Paulo;12;132;1;0;45919049;6;59;1,2849;;0,3089;4,1595;;18;191
0;2020-02-18;Estado de São Paulo;9;141;1;0;45919049;3;62;1,3502;;0,3054;4,4208;;12;203
0;2020-02-19;Estado de São Paulo;3;144;1;0;45919049;7;69;1,5026;;0,3239;4,6386;;10;213
0;2020-02-20;Estado de São Paulo;5;149;1;0;45919049;5;74;1,6115;;0,3318;4,8564;;10;223
0;2020-02-21;Estado de São Paulo;5;154;1;0;45919049;5;79;1,7204;;0,3391;5,0741;;10;233
0;2020-02-22;Estado de São Paulo;5;159;1;0;45919049;5;84;1,8293;;0,3457;5,2919;;10;243
0;2020-02-23;Estado de São Paulo;5;164;1;0;45919049;5;89;1,9382;;0,3518;5,5097;;10;253
0;2020-02-24;Estado de São Paulo;4;168;1;0;45919049;4;93;2,0253;;0,3563;5,6839;;8;261
1;2020-02-25;Estado de São Paulo;3;171;1;0;45919049;6;99;2,156;99;0,3667;5,8799;270;9;270
1;2020-02-26;Estado de São Paulo;3;174;1;0;45919049;6;105;2,2866;105;0,3763;6,0759;279;9;279
1;2020-02-27;Estado de São Paulo;6;180;1;0;45919049;6;111;2,4173;111;0,3814;6,3372;291;12;291
2;2020-02-28;Estado de São Paulo;20;200;1;0;45919049;27;138;3,0053;69;0,4083;7,3608;169;47;338
2;2020-02-29;Estado de São Paulo;20;220;1;0;45919049;27;165;3,5933;82,5;0,4286;8,3843;192,5;47;385
2;2020-03-01;Estado de São Paulo;20;240;1;0;45919049;27;192;4,1813;96;0,4444;9,4079;216;47;432
2;2020-03-02;Estado de São Paulo;71;311;1;0;45919049;26;218;4,7475;109;0,4121;11,5203;264,5;97;529
2;2020-03-03;Estado de São Paulo;50;361;1;0;45919049;16;234;5,0959;117;0,3933;12,9576;297,5;66;595
3;2020-03-04;Estado de São Paulo;41;402;1;0;45919049;21;255;5,5533;85;0,3881;14,3078;219;62;657
6;2020-03-05;Estado de São Paulo;50;452;1;0;45919049;20;275;5,9888;45,8333;0,3783;15,8322;121,1667;70;727
6;2020-03-06;Estado de São Paulo;81;533;1;0;45919049;33;308;6,7075;51,3333;0,3662;18,3148;140,1667;114;841
13;2020-03-07;Estado de São Paulo;82;615;1;0;45919049;33;341;7,4261;26,2308;0,3567;20,8192;73,5385;115;956
16;2020-03-08;Estado de São Paulo;27;642;1;0;45919049;9;350;7,6221;21,875;0,3528;21,6032;62;36;992
16;2020-03-09;Estado de São Paulo;95;737;1;0;45919049;31;381;8,2972;23,8125;0,3408;24,3472;69,875;126;1118
19;2020-03-10;Estado de São Paulo;81;818;1;0;45919049;28;409;8,907;21,5263;0,3333;26,7209;64,5789;109;1227
30;2020-03-11;Estado de São Paulo;84;902;1;0;45919049;25;434;9,4514;14,4667;0,3249;29,0947;44,5333;109;1336
46;2020-03-12;Estado de São Paulo;67;969;1;0;45919049;29;463;10,083;10,0652;0,3233;31,1853;31,1304;96;1432
46;2020-03-13;Estado de São Paulo;80;1049;1;0;45919049;24;487;10,6056;10,587;0,3171;33,4502;33,3913;104;1536
65;2020-03-14;Estado de São Paulo;61;1110;1;0;45919049;22;509;11,0847;7,8308;0,3144;35,2577;24,9077;83;1619
65;2020-03-15;Estado de São Paulo;98;1208;1;0;45919049;33;542;11,8034;8,3385;0,3097;38,1105;26,9231;131;1750
152;2020-03-16;Estado de São Paulo;90;1298;1;0;45919049;32;574;12,5003;3,7763;0,3066;40,7674;12,3158;122;1872
164;2020-03-17;Estado de São Paulo;122;1420;1;1;45919049;37;611;13,306;3,7256;0,3008;44,23;12,3841;159;2031
241;2020-03-18;Estado de São Paulo;100;1520;1;3;45919049;21;632;13,7634;2,6224;0,2937;46,8651;8,9295;121;2152
282;2020-03-19;Estado de São Paulo;128;1648;1;5;45919049;28;660;14,3731;2,3404;0,286;50,2624;8,1844;156;2308
337;2020-03-20;Estado de São Paulo;101;1749;1;9;45919049;31;691;15,0482;2,0504;0,2832;53,137;7,2404;132;2440
337;2020-03-21;Estado de São Paulo;77;1826;1;9;45919049;52;743;16,1806;2,2047;0,2892;55,9463;7,6231;129;2569
337;2020-03-22;Estado de São Paulo;163;1989;1;9;45919049;7;750;16,3331;2,2255;0,2738;59,6484;8,1276;170;2739
337;2020-03-23;Estado de São Paulo;125;2114;1;9;45919049;18;768;16,7251;2,2789;0,2665;62,7626;8,5519;143;2882
337;2020-03-24;Estado de São Paulo;248;2362;1;9;45919049;20;788;17,1606;2,3383;0,2502;68,599;9,3472;268;3150
819;2020-03-25;Estado de São Paulo;75;2437;1;48;45919049;15;803;17,4873;0,9805;0,2478;70,559;3,956;90;3240
1016;2020-03-26;Estado de São Paulo;452;2889;1;57;45919049;22;825;17,9664;0,812;0,2221;80,8815;3,6555;474;3714
1179;2020-03-27;Estado de São Paulo;341;3230;1;67;45919049;44;869;18,9246;0,7371;0,212;89,2658;3,4767;385;4099
1179;2020-03-28;Estado de São Paulo;292;3522;1;67;45919049;18;887;19,3166;0,7523;0,2012;96,0168;3,7396;310;4409
1179;2020-03-29;Estado de São Paulo;196;3718;1;67;45919049;50;937;20,4055;0,7947;0,2013;101,3741;3,9483;246;4655
1470;2020-03-30;Estado de São Paulo;477;4195;1;112;45919049;40;977;21,2766;0,6646;0,1889;112,633;3,5184;517;5172
2286;2020-03-31;Estado de São Paulo;357;4552;1;135;45919049;23;1000;21,7775;0,4374;0,1801;120,9084;2,4287;380;5552
2922;2020-04-01;Estado de São Paulo;335;4887;1;164;45919049;33;1033;22,4961;0,3535;0,1745;128,9225;2,026;368;5920
3431;2020-04-02;Estado de São Paulo;513;5400;1;188;45919049;71;1104;24,0423;0,3218;0,1697;141,6406;1,8957;584;6504
3979;2020-04-03;Estado de São Paulo;290;5690;1;219;45919049;99;1203;26,1983;0,3023;0,1745;150,112;1,7323;389;6893
4390;2020-04-04;Estado de São Paulo;451;6141;1;260;45919049;24;1227;26,7209;0,2795;0,1665;160,4563;1,6784;475;7368
4547;2020-04-05;Estado de São Paulo;285;6426;1;275;45919049;36;1263;27,5049;0,2778;0,1643;167,4468;1,691;321;7689
4791;2020-04-06;Estado de São Paulo;1015;7441;1;304;45919049;136;1399;30,4667;0,292;0,1583;192,5127;1,8451;1151;8840
5605;2020-04-07;Estado de São Paulo;1208;8649;1;371;45919049;156;1555;33,8639;0,2774;0,1524;222,2171;1,8205;1364;10204
6622;2020-04-08;Estado de São Paulo;955;9604;1;428;45919049;138;1693;36,8692;0,2557;0,1499;246,0199;1,706;1093;11297
7390;2020-04-09;Estado de São Paulo;1030;10634;1;495;45919049;184;1877;40,8763;0,254;0,15;272,4577;1,693;1214;12511
8123;2020-04-10;Estado de São Paulo;824;11458;1;540;45919049;25;1902;41,4207;0,2341;0,1424;290,9468;1,6447;849;13360
8340;2020-04-11;Estado de São Paulo;500;11958;1;560;45919049;45;1947;42,4007;0,2335;0,14;302,8155;1,6673;545;13905
8668;2020-04-12;Estado de São Paulo;529;12487;1;588;45919049;75;2022;44,034;0,2333;0,1394;315,9691;1,6739;604;14509
8805;2020-04-13;Estado de São Paulo;678;13165;1;608;45919049;131;2153;46,8869;0,2445;0,1406;333,587;1,7397;809;15318
9280;2020-04-14;Estado de São Paulo;1142;14307;1;695;45919049;286;2439;53,1152;0,2628;0,1456;364,6853;1,8045;1428;16746
10951;2020-04-15;Estado de São Paulo;1203;15510;1;778;45919049;330;2769;60,3018;0,2529;0,1515;398,0701;1,6692;1533;18279
11505;2020-04-16;Estado de São Paulo;1917;17427;1;853;45919049;489;3258;70,9509;0,2832;0,1575;450,4666;1,7979;2406;20685
12778;2020-04-17;Estado de São Paulo;1961;19388;1;928;45919049;317;3575;77,8544;0,2798;0,1557;500,0757;1,7971;2278;22963
13831;2020-04-18;Estado de São Paulo;1625;21013;1;991;45919049;325;3900;84,9321;0,282;0,1565;542,5417;1,8012;1950;24913
14204;2020-04-19;Estado de São Paulo;2303;23316;1;1015;45919049;838;4738;103,1816;0,3336;0,1689;610,9447;1,9751;3141;28054
14517;2020-04-20;Estado de São Paulo;2420;25736;1;1037;45919049;1219;5957;129,7283;0,4103;0,188;690,1929;2,1832;3639;31693
15322;2020-04-21;Estado de São Paulo;2247;27983;1;1093;45919049;825;6782;147,6947;0,4426;0,1951;757,0932;2,269;3072;34765
15851;2020-04-22;Estado de São Paulo;1974;29957;1;1134;45919049;829;7611;165,7482;0,4802;0,2026;818,1354;2,3701;2803;37568
16677;2020-04-23;Estado de São Paulo;1787;31744;1;1345;45919049;797;8408;183,1048;0,5042;0,2094;874,4084;2,4076;2584;40152
17763;2020-04-24;Estado de São Paulo;1275;33019;1;1512;45919049;610;9018;196,3891;0,5077;0,2145;915,4589;2,3665;1885;42037
19941;2020-04-25;Estado de São Paulo;792;33811;1;1667;45919049;264;9282;202,1383;0,4655;0,2154;938,4558;2,161;1056;43093
20652;2020-04-26;Estado de São Paulo;846;34657;1;1700;45919049;371;9653;210,2178;0,4674;0,2179;964,959;2,1456;1217;44310
21696;2020-04-27;Estado de São Paulo;1046;35703;1;1825;45919049;673;10326;224,874;0,4759;0,2243;1002,3945;2,1215;1719;46029
24041;2020-04-28;Estado de São Paulo;955;36658;1;2049;45919049;555;10881;236,9605;0,4526;0,2289;1035,2784;1,9774;1510;47539
26158;2020-04-29;Estado de São Paulo;967;37625;1;2247;45919049;450;11331;246,7603;0,4332;0,2315;1066,1371;1,8715;1417;48956
28698;2020-04-30;Estado de São Paulo;1440;39065;1;2375;45919049;593;11924;259,6744;0,4155;0,2339;1110,4106;1,7767;2033;50989
30374;2020-05-01;Estado de São Paulo;1264;40329;1;2511;45919049;688;12612;274,6573;0,4152;0,2382;1152,9202;1,743;1952;52941
31174;2020-05-02;Estado de São Paulo;772;41101;1;2586;45919049;342;12954;282,1051;0,4155;0,2396;1177,1803;1,734;1114;54055
31772;2020-05-03;Estado de São Paulo;622;41723;1;2627;45919049;273;13227;288,0504;0,4163;0,2407;1196,6711;1,7295;895;54950
32187;2020-05-04;Estado de São Paulo;949;42672;1;2654;45919049;457;13684;298,0027;0,4251;0,2428;1227,2902;1,7509;1406;56356
34053;2020-05-05;Estado de São Paulo;1017;43689;1;2851;45919049;631;14315;311,7443;0,4204;0,2468;1263,1795;1,7033;1648;58004
37853;2020-05-06;Estado de São Paulo;1090;44779;1;3045;45919049;712;15027;327,2498;0,397;0,2513;1302,4224;1,58;1802;59806
39928;2020-05-07;Estado de São Paulo;1372;46151;1;3206;45919049;930;15957;347,5028;0,3996;0,2569;1352,5541;1,5555;2302;62108
41830;2020-05-08;Estado de São Paulo;1131;47282;1;3416;45919049;654;16611;361,7453;0,3971;0,26;1391,4269;1,5274;1785;63893
44404;2020-05-09;Estado de São Paulo;622;47904;1;3608;45919049;354;16965;369,4545;0,3821;0,2615;1412,6817;1,4609;976;64869
45437;2020-05-10;Estado de São Paulo;640;48544;1;3709;45919049;429;17394;378,797;0,3828;0,2638;1435,9618;1,4512;1069;65938
46124;2020-05-11;Estado de São Paulo;1251;49795;1;3743;45919049;458;17852;388,7711;0,387;0,2639;1473,1795;1,4666;1709;67647
47681;2020-05-12;Estado de São Paulo;727;50522;1;3949;45919049;365;18217;396,7199;0,3821;0,265;1496,9604;1,4416;1092;68739
51057;2020-05-13;Estado de São Paulo;944;51466;1;4118;45919049;382;18599;405,0389;0,3643;0,2655;1525,8373;1,3723;1326;70065
54243;2020-05-14;Estado de São Paulo;1024;52490;1;4315;45919049;332;18931;412,269;0,349;0,2651;1555,3676;1,3167;1356;71421
58330;2020-05-15;Estado de São Paulo;1108;53598;1;4501;45919049;530;19461;423,811;0,3336;0,2664;1591,039;1,2525;1638;73059
61131;2020-05-16;Estado de São Paulo;983;54581;1;4688;45919049;635;20096;437,6397;0,3287;0,2691;1626,275;1,2216;1618;74677
62292;2020-05-17;Estado de São Paulo;793;55374;1;4782;45919049;268;20364;443,4761;0,3269;0,2689;1649,3808;1,2159;1061;75738
63012;2020-05-18;Estado de São Paulo;793;56167;1;4823;45919049;268;20632;449,3124;0,3274;0,2686;1672,4867;1,2188;1061;76799
65941;2020-05-19;Estado de São Paulo;1135;57302;1;5147;45919049;572;21204;461,7691;0,3216;0,2701;1709,6608;1,1905;1707;78506
69803;2020-05-20;Estado de São Paulo;1155;58457;1;5363;45919049;543;21747;473,5943;0,3115;0,2711;1746,639;1,149;1698;80204
73683;2020-05-21;Estado de São Paulo;1003;59460;1;5558;45919049;490;22237;484,2653;0,3018;0,2722;1779,1527;1,1088;1493;81697
76815;2020-05-22;Estado de São Paulo;828;60288;1;5773;45919049;324;22561;491,3212;0,2937;0,2723;1804,2403;1,0786;1152;82849
80501;2020-05-23;Estado de São Paulo;886;61174;1;6045;45919049;497;23058;502,1445;0,2864;0,2737;1834,3585;1,0463;1383;84232
82103;2020-05-24;Estado de São Paulo;751;61925;1;6163;45919049;342;23400;509,5924;0,285;0,2742;1858,1613;1,0392;1093;85325
83566;2020-05-25;Estado de São Paulo;818;62743;1;6220;45919049;458;23858;519,5665;0,2855;0,2755;1885,9493;1,0363;1276;86601
85958;2020-05-26;Estado de São Paulo;1187;63930;1;6423;45919049;503;24361;530,5206;0,2834;0,2759;1922,7532;1,0271;1690;88291
89422;2020-05-27;Estado de São Paulo;1501;65431;1;6712;45919049;652;25013;544,7195;0,2797;0,2766;1969,6401;1,0114;2153;90444
95801;2020-05-28;Estado de São Paulo;986;66417;1;6980;45919049;480;25493;555,1726;0,2661;0,2774;2001,5658;0,9594;1466;91910
101482;2020-05-29;Estado de São Paulo;1371;67788;1;7275;45919049;546;26039;567,0631;0,2566;0,2775;2043,3132;0,9246;1917;93827
107066;2020-05-30;Estado de São Paulo;1362;69150;1;7532;45919049;594;26633;579,9989;0,2488;0,2781;2085,9099;0,8946;1956;95783
109622;2020-05-31;Estado de São Paulo;809;69959;1;7615;45919049;237;26870;585,1602;0,2451;0,2775;2108,6891;0,8833;1046;96829
111220;2020-06-01;Estado de São Paulo;953;70912;1;7667;45919049;517;27387;596,4191;0,2462;0,2786;2140,702;0,8838;1470;98299
118216;2020-06-02;Estado de São Paulo;1364;72276;1;7994;45919049;608;27995;609,6598;0,2368;0,2792;2183,6471;0,8482;1972;100271
123404;2020-06-03;Estado de São Paulo;1412;73688;1;8276;45919049;973;28968;630,8493;0,2347;0,2822;2235,5864;0,8319;2385;102656
129120;2020-06-04;Estado de São Paulo;1105;74793;1;8561;45919049;735;29703;646,8557;0,23;0,2843;2275,6569;0,8093;1840;104496
134483;2020-06-05;Estado de São Paulo;1442;76235;1;8842;45919049;889;30592;666,2159;0,2275;0,2864;2326,4201;0,7944;2331;106827
140464;2020-06-06;Estado de São Paulo;1054;77289;1;9058;45919049;528;31120;677,7144;0,2216;0,2871;2360,8721;0,7718;1582;108409
142988;2020-06-07;Estado de São Paulo;633;77922;1;9145;45919049;489;31609;688,3636;0,2211;0,2886;2385,3064;0,766;1122;109531
144506;2020-06-08;Estado de São Paulo;953;78875;1;9188;45919049;476;32085;698,7296;0,222;0,2892;2416,4264;0,7679;1429;110960
150048;2020-06-09;Estado de São Paulo;1752;80627;1;9522;45919049;907;32992;718,4818;0,2199;0,2904;2474,3326;0,7572;2659;113619
