"ibgeID" "2020-02-25" "2020-02-26" "2020-02-27" "2020-02-28" "2020-02-29" "2020-03-01" "2020-03-02" "2020-03-03" "2020-03-04" "2020-03-05" "2020-03-06" "2020-03-07" "2020-03-08" "2020-03-09" "2020-03-10" "2020-03-11" "2020-03-12" "2020-03-13" "2020-03-14" "2020-03-15" "2020-03-16" "2020-03-17" "2020-03-18" "2020-03-19" "2020-03-20" "2020-03-21" "2020-03-22" "2020-03-23" "2020-03-24" "2020-03-25" "2020-03-26" "2020-03-27" "2020-03-28" "2020-03-29" "2020-03-30" "2020-03-31" "2020-04-01" "2020-04-02" "2020-04-03" "2020-04-04" "2020-04-05" "2020-04-06" "2020-04-07" "2020-04-08" "2020-04-09" "2020-04-10" "2020-04-11" "2020-04-12" "2020-04-13" "2020-04-14" "2020-04-15" "2020-04-16" "2020-04-17" "2020-04-18" "2020-04-19" "2020-04-20" "2020-04-21" "2020-04-22" "2020-04-23" "2020-04-24" "2020-04-25" "2020-04-26" "2020-04-27" "2020-04-28" "2020-04-29" "2020-04-30" "2020-05-01" "2020-05-02" "2020-05-03" "2020-05-04" "2020-05-05" "2020-05-06" "2020-05-07" "2020-05-08" "2020-05-09" "2020-05-10" "2020-05-11" "2020-05-12" "2020-05-13" "2020-05-14" "2020-05-15" "2020-05-16" "2020-05-17" "2020-05-18" "2020-05-19" "2020-05-20" "2020-05-21" "2020-05-22" "2020-05-23" "2020-05-24" "2020-05-25" "2020-05-26" "2020-05-27" "2020-05-28" "2020-05-29" "2020-05-30" "2020-05-31" "2020-06-01" "2020-06-02" "2020-06-03" "2020-06-04" "2020-06-05" "2020-06-06" "2020-06-07" "2020-06-08" "2020-06-09" "2020-06-10" "2020-06-11" "2020-06-12" "2020-06-13" "2020-06-14" "2020-06-15" "2020-06-16" "2020-06-17" "2020-06-18" "2020-06-19" "2020-06-20" "2020-06-21" "2020-06-22" "2020-06-23" "2020-06-24" "2020-06-25" "2020-06-26" "2020-06-27" "2020-06-28" "2020-06-29" "2020-06-30" "2020-07-01" "2020-07-02" "2020-07-03" "2020-07-04" "2020-07-05" "2020-07-06" "2020-07-07" "2020-07-08" "2020-07-09" "2020-07-10" "2020-07-11" "2020-07-12" "2020-07-13" "2020-07-14" "2020-07-15" "2020-07-16" "2020-07-17" "2020-07-18" "2020-07-19" "2020-07-20" "2020-07-21" "2020-07-22" "2020-07-23" "2020-07-24" "2020-07-25" "2020-07-26" "2020-07-27" "2020-07-28" "2020-07-29" "2020-07-30" "2020-07-31" "2020-08-01" "2020-08-02" "2020-08-03" "2020-08-04" "2020-08-05" "2020-08-06" "2020-08-07" "2020-08-08" "2020-08-09" "2020-08-10" "2020-08-11" "2020-08-12" "2020-08-13" "2020-08-14" "2020-08-15" "2020-08-16" "2020-08-17" "2020-08-18" "2020-08-19"
"3191" 3302700 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 1 1 1 1 1 2 2 3 3 3 3 4 4 4 4 5 5 5 7 7 7 8 7 7 8 9 9 9 12 12 12 13 13 13 13 13 13 13 13 15 15 17 17 17 17 17 18 19 20 20 20 21 22 25 29 36 36 36 36 37 37 38 37 37 37 37 38 39 40 40 40 40 40 40 41 41 49 49 49 49 50 54 55 56 56 56 56 56 56 59 59 59 59 61 61 61 62 66 66 66 67 68 68 68 68 71 71 73 73 73 75 75 75 75 81 81 82 83 83 83 83 83 86 86 86 87 87 87 87 87 87 87 87 87 87 89 89
"3192" 3302809 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
"3193" 3302858 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 9 9 9 9 10 10 11 11 12 13 13 15 15 15 15 16 18 20 22 23 23 25 25 25 38 40 40 40 42 43 44 45 46 46 46 48 50 54 54 59 61 63 64 64 67 68 70 69 69 70 71 76 78 86 93 93 95 95 97 99 100 100 101 103 103 105 105 106 106 106 107 108 109 110 111 111 111 112 112 112 113 115 115 115 115 116 116 116 116 116 117 120 120 121 123 125 125 125 124 128 135 135 136 136 138 140 141 142 143 144 144 144 144 144 144 144 144 144 144 145 145
"3194" 3302908 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 6 8 8 8 8 8 8 9 9 9 9 9 9 11 10 10 10 11 11 12 12 12 10 10 10 10 10 10 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
"3195" 3303005 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"3196" 3303104 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"3197" 3303203 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 3 3 3 5 6 6 7 7 7 8 9 9 9 13 13 13 13 15 17 18 19 19 20 21 27 28 29 30 30 29 32 34 34 36 37 37 37 40 41 42 42 42 42 42 42 49 53 55 55 55 56 59 59 64 64 65 65 67 69 71 73 76 77 77 77 78 80 82 83 85 85 85 87 87 87 87 87 87 87 91 94 95 95 95 99 100 102 104 104 105 107 107 107 117 123 124 124 126 126 126 128 129 131 131 132 132 132 132 133 134 136 136 136 136 136 136
"3198" 3303302 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 5 5 6 6 7 10 11 11 14 14 14 16 16 16 16 17 17 19 20 20 20 25 26 26 27 27 31 33 35 40 39 43 45 45 45 45 56 65 65 65 65 65 65 88 89 89 89 92 92 99 102 104 104 104 113 122 127 127 126 126 126 134 135 143 144 146 146 146 155 166 170 172 175 175 176 179 184 184 183 184 185 185 230 208 208 208 231 232 232 232 232 234 238 242 242 242 254 255 261 261 261 270 270 271 271 273 283 292 292 292 294 293 300 309 309 309 309 309 309 309 309 310 310 310 314 314 320 325 330 330 330 330 330
"3199" 3303401 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 2 2 3 3 3 3 4 4 5 5 5 5 6 7 7 8 8 8 8 8 8 9 9 10 10 10 12 13 13 13 14 14 14 14 17 19 19 20 20 20 20 22 23 23 24 24 24 24 27 27 27 27 28 28 29 29 30 30 30 30 30 32 33 33 33 34 34 33 34 35 35 38 38 39 39 40 41 41 41 41 41 41 43 46 47 47 47 49 49 50 53 55 57 57 57 57 57 61 63 65 64 64 65 65 71 72 72 71 71 71 71 75 76 77 77 79 79 83 83
"3200" 3303500 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 2 2 2 2 2 2 3 3 5 5 8 11 12 12 13 13 15 17 18 19 21 23 24 24 26 30 35 38 40 44 46 49 53 56 60 63 66 68 72 75 84 88 90 95 95 99 106 112 119 133 138 142 144 152 159 165 182 182 188 191 202 219 229 242 247 249 253 262 265 266 274 278 279 286 287 296 309 314 315 317 323 325 331 332 338 338 340 342 346 350 350 351 351 351 353 354 361 361 369 369 369 376 382 384 384 384 391 393 399 407 411 412 417 417 417 421 425 427 429 431 431 435 441 443 446 449 451 454 456 458 459 465 470 470 475 475 475 475
"3201" 3303609 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 3 4 7 7 7 7 7 7 7 7 11 11 11 11 11 11 13 13 13 13 13 13 13 13 13 13 13 13 14 18 18 18 18 18 18 18 18 18 18 19 19 19 21 21 22 22 22 22 22 22 22 22 22 22 22 22 22 22 23 23 24 24 24 23 23 23 23 23 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 23 27 26 27 27 27 27 28 28 28 28 28 28 28 28 28
"3202" 3303708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 6 6 6 7 8 8 8 8 11 11 11 11 11 11 11 11 12 14 14 14 15 16 16 16 16 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 18 18 19 19 19 19 19 19 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
"3203" 3303807 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 7 7 7 7 7 7 7 8 8 8 8 8 8 8 9 9 10 11 11 11 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 20 20 20 23 23 23 23 23 23 23 24 25 25 25 25 25 25 25 24 26 26 26 26 26 26 26
"3204" 3303856 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
"3205" 3303906 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 7 8 8 9 8 8 9 9 9 9 9 9 9 9 9 9 12 12 16 16 16 18 20 23 25 27 27 27 25 27 27 30 31 31 31 41 41 41 42 42 42 42 44 51 52 53 54 54 54 54 61 64 64 64 64 64 73 80 81 82 83 83 83 83 89 90 90 92 92 92 92 93 93 94 95 95 95 95 97 98 100 104 104 104 104 114 122 122 122 126 126 127 130 130 133 134 134 134 135 137 137 144 145 145 145 146 146 146 146 147 147 147 147 149 153 156 156 156 156 156 156
"3206" 3303955 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 7 7 8 8 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
"3207" 3304003 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 11 11 11 11 11 11 11
"3208" 3304102 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 4 5 5 6 6 6 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 11
"3209" 3304110 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
"3210" 3304128 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"3211" 3304144 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 7 7 8 9 9 10 10 10 10 10 10 10 12 14 14 15 15 15 15 15 17 18 18 18 18 18 18 19 19 20 20 20 22 22 23 24 27 28 28 28 28 28 28 28 28 28 29 29 29 31 31 31 31 31 33 33 34 35 35 35 36 36 37 37 37 38 38 38 38 38 38 38 38 38 39 40 40 40 41 41 41 41 43 43 43 43 44 44 44 44 45 44 44 44 44 45 45
"3212" 3304151 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 4 4 4 4 4 4 4 4 4 4 4 6 6 7 7 7 7 7 9 9 9 9 9 9 9 9 10 10 10 10 10 10 10 12 12 13 13 13 13 13 15 15 15 15 15 15 15 15 15 15 15 15 15 15
"3213" 3304201 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 2 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 7 5 5 5 5 6 7 8 8 9 9 9 9 9 10 11 12 13 14 14 15 16 16 16 18 18 19 19 19 19 19 19 19 19 19 20 20 21 21 21 21 21 21 23 23 23 23 23 23 23 23 24 24 24 24 24 24 25 25 25 25 25 25 26 26 26 26 31 31 33 34 37 37 38 38 38 40 44 46 46 48 48 48 52 53 53 53 53 53 53 55 57 57 59 59 59 59 61 61
"3214" 3304300 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 6 6 9 9 10 11 11 11 11 11 12 12 13 13 13 13 13 13 13 13 13 13 13 13 13 15 15 19 19 19 19 19 20 20 20 20 20 20 21 21 21 21 21 21 21 21 20 21 21 21 21 23 23 23 23 23 24 24 26 27 27 27 28 28 28 28 28 33 34 34 34 34 35 35 35 35 38 38 38 40 40 45 45 45 45 45 45 45
"3215" 3304409 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 8 8 8 8 8 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 11 11 11 11 11 11
"3216" 3304508 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
"3217" 3304524 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 4 4 5 5 5 5 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 11 11 11 12 12 12 13 14 17 16 16 16 16 16 16 20 25 24 24 24 24 26 26 26 26 26 26 26 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 26 26 27 31 40 41 41 41 40 41 45 45 45 48 48 51 53 52 53 55 55 55 55 55 55 58 60 60 59 59 61 62 62 64 64 64 64 64 64 65 65 64 64 64 64
"3218" 3304557 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 5 6 6 9 13 13 18 20 31 36 38 42 47 59 73 82 92 98 106 115 140 167 195 219 237 245 257 283 303 322 347 367 382 405 456 496 535 574 603 631 670 713 764 919 1002 1092 1126 1172 1279 1363 1509 1631 1751 1841 1960 2135 2249 2376 2520 2702 2755 2831 2978 3135 3293 3430 3525 3578 3671 3828 4055 4231 4309 4401 4462 4516 4599 4716 4850 4877 4993 5043 5090 5239 5343 5508 5632 5791 5832 5875 6000 6087 6161 6264 6366 6393 6417 6550 6618 6689 6791 6869 6898 6924 7055 7101 7178 7254 7302 7310 7355 7432 7500 7550 7621 7621 7703 7733 7796 7887 7913 7941 8004 8023 8053 8124 8220 8270 8310 8344 8358 8371 8419 8499 8540 8596 8606 8612 8622 8665 8710 8766 8799 8813 8826 8830 8931 8931
"3219" 3304607 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
"3220" 3304706 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8
"3221" 3304755 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 8 8 8 9 9 9 10 10 10 10 10 10 10 10 11 11 11 11 11 11 11 11 12 15 15 16 17 17 17 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 19 20 20 20 20 20 20 20 20 20 22 22 22 22 22 22 22 22 22 22 22 22
"3222" 3304805 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 5 5 8 8 8 8 8 9 9 9 9 12 12 12 12 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 18 18
"3223" 3304904 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 3 3 3 4 4 4 4 5 5 5 6 6 7 7 9 9 14 17 18 19 21 22 22 22 22 23 24 25 26 33 34 36 36 47 47 50 53 56 58 65 65 66 73 74 76 78 90 92 92 108 118 133 142 158 159 160 166 172 211 217 242 240 240 252 258 261 269 279 279 279 293 300 320 327 347 351 351 376 379 386 394 424 424 425 430 441 457 474 477 478 478 487 490 493 509 522 522 522 521 530 529 529 529 551 551 557 560 562 568 572 571 571 575 577 579 587 593 593 595 599 600 598 600 601 601 601 603 605 606 612 612 616 616 624 624
"3224" 3305000 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
