PAIS,UF,COD_UF,COD_MUNIC,CD_GEOCMU,MUNICIPIO,POP2019
BRA,SP,35,16309,3516309,Francisco Morato,175844
BRA,SP,35,16408,3516408,Franco da Rocha,154489
BRA,SP,35,16507,3516507,Gabriel Monteiro,2776
BRA,SP,35,16606,3516606,Gália,6548
BRA,SP,35,16705,3516705,Garça,44390
BRA,SP,35,16804,3516804,Gastão Vidigal,4808
BRA,SP,35,16853,3516853,Gavião Peixoto,4789
BRA,SP,35,16903,3516903,General Salgado,10869
BRA,SP,35,17000,3517000,Getulina,11409
BRA,SP,35,17109,3517109,Glicério,4815
BRA,SP,35,17208,3517208,Guaiçara,12168
BRA,SP,35,17307,3517307,Guaimbê,5765
BRA,SP,35,17406,3517406,Guaíra,40790
BRA,SP,35,17505,3517505,Guapiaçu,21454
BRA,SP,35,17604,3517604,Guapiara,17157
BRA,SP,35,17703,3517703,Guará,21220
BRA,SP,35,17802,3517802,Guaraçaí,8323
BRA,SP,35,17901,3517901,Guaraci,11188
BRA,SP,35,18008,3518008,Guarani d'Oeste,2000
BRA,SP,35,18107,3518107,Guarantã,6664
BRA,SP,35,18206,3518206,Guararapes,32939
BRA,SP,35,18305,3518305,Guararema,29798
BRA,SP,35,18404,3518404,Guaratinguetá,121798
BRA,SP,35,18503,3518503,Guareí,18520
BRA,SP,35,18602,3518602,Guariba,40105
BRA,SP,35,18701,3518701,Guarujá,320459
BRA,SP,35,18800,3518800,Guarulhos,1379182
BRA,SP,35,18859,3518859,Guatapará,7656
BRA,SP,35,18909,3518909,Guzolândia,5267
BRA,SP,35,19006,3519006,Herculândia,9526
BRA,SP,35,19055,3519055,Holambra,14930
BRA,SP,35,19071,3519071,Hortolândia,230851
BRA,SP,35,19105,3519105,Iacanga,11710
BRA,SP,35,19204,3519204,Iacri,6321
BRA,SP,35,19253,3519253,Iaras,9240
BRA,SP,35,19303,3519303,Ibaté,35104
BRA,SP,35,19402,3519402,Ibirá,12393
BRA,SP,35,19501,3519501,Ibirarema,7753
BRA,SP,35,19600,3519600,Ibitinga,60033
BRA,SP,35,19709,3519709,Ibiúna,78878
BRA,SP,35,19808,3519808,Icém,8243
BRA,SP,35,19907,3519907,Iepê,8159
BRA,SP,35,20004,3520004,Igaraçu do Tietê,24674
BRA,SP,35,20103,3520103,Igarapava,30432
BRA,SP,35,20202,3520202,Igaratá,9534
BRA,SP,35,20301,3520301,Iguape,30857
BRA,SP,35,20400,3520400,Ilhabela,34970
BRA,SP,35,20426,3520426,Ilha Comprida,11166
BRA,SP,35,20442,3520442,Ilha Solteira,26686
BRA,SP,35,20509,3520509,Indaiatuba,251627
BRA,SP,35,20608,3520608,Indiana,4885
BRA,SP,35,20707,3520707,Indiaporã,3897
BRA,SP,35,20806,3520806,Inúbia Paulista,3991
BRA,SP,35,20905,3520905,Ipaussu,14971
BRA,SP,35,21002,3521002,Iperó,37133
BRA,SP,35,21101,3521101,Ipeúna,7546
BRA,SP,35,21150,3521150,Ipiguá,5392
BRA,SP,35,21200,3521200,Iporanga,4218
BRA,SP,35,21309,3521309,Ipuã,16409
BRA,SP,35,21408,3521408,Iracemápolis,24235
BRA,SP,35,21507,3521507,Irapuã,7993
BRA,SP,35,21606,3521606,Irapuru,8294
BRA,SP,35,21705,3521705,Itaberá,17556
BRA,SP,35,21804,3521804,Itaí,27125
BRA,SP,35,21903,3521903,Itajobi,15262
BRA,SP,35,22000,3522000,Itaju,3835
BRA,SP,35,22109,3522109,Itanhaém,101816
BRA,SP,35,22158,3522158,ITAOCA,3328
BRA,SP,35,22208,3522208,Itapecerica da Serra,175693
BRA,SP,35,22307,3522307,Itapetininga,163901
BRA,SP,35,22406,3522406,Itapeva,94354
BRA,SP,35,22505,3522505,Itapevi,237700
BRA,SP,35,22604,3522604,Itapira,74773
BRA,SP,35,22653,3522653,Itapirapuã Paulista,4241
BRA,SP,35,22703,3522703,Itápolis,43120
BRA,SP,35,22802,3522802,Itaporanga,15149
BRA,SP,35,22901,3522901,Itapuí,13992
BRA,SP,35,23008,3523008,Itapura,4906
BRA,SP,35,23107,3523107,Itaquaquecetuba,370821
BRA,SP,35,23206,3523206,Itararé,50503
BRA,SP,35,23305,3523305,Itariri,17436
BRA,SP,35,23404,3523404,Itatiba,120858
BRA,SP,35,23503,3523503,Itatinga,20697
BRA,SP,35,23602,3523602,Itirapina,18157
BRA,SP,35,23701,3523701,Itirapuã,6499
BRA,SP,35,23800,3523800,Itobi,7841
BRA,SP,35,23909,3523909,Itu,173939
BRA,SP,35,24006,3524006,Itupeva,61252
BRA,SP,35,24105,3524105,Ituverava,41824
BRA,SP,35,24204,3524204,Jaborandi,6929
BRA,SP,35,24303,3524303,Jaboticabal,77263
BRA,SP,35,24402,3524402,Jacareí,233662
BRA,SP,35,24501,3524501,Jaci,7067
BRA,SP,35,24600,3524600,Jacupiranga,17866
BRA,SP,35,24709,3524709,Jaguariúna,57488
BRA,SP,35,24808,3524808,Jales,49107
BRA,SP,35,24907,3524907,Jambeiro,6602
BRA,SP,35,25003,3525003,Jandira,124937
BRA,SP,35,25102,3525102,Jardinópolis,44380
BRA,SP,35,25201,3525201,Jarinu,30044
BRA,SP,35,25300,3525300,Jaú,150252
BRA,SP,35,25409,3525409,Jeriquara,3159
BRA,SP,35,25508,3525508,Joanópolis,13220
BRA,SP,35,25607,3525607,João Ramalho,4523
BRA,SP,35,25706,3525706,José Bonifácio,37015
BRA,SP,35,25805,3525805,Júlio Mesquita,4776
BRA,SP,35,25854,3525854,Jumirim,3367
BRA,SP,35,25904,3525904,Jundiaí,418962
BRA,SP,35,26001,3526001,Junqueirópolis,20679
BRA,SP,35,26100,3526100,Juquiá,18812
BRA,SP,35,26209,3526209,Juquitiba,31444
BRA,SP,35,26308,3526308,Lagoinha,4896
BRA,SP,35,26407,3526407,Laranjal Paulista,28516
BRA,SP,35,26506,3526506,Lavínia,11980
BRA,SP,35,26605,3526605,Lavrinhas,7260
BRA,SP,35,26704,3526704,Leme,103391
BRA,SP,35,26803,3526803,Lençóis Paulista,68432
BRA,SP,35,26902,3526902,Limeira,306114
BRA,SP,35,27009,3527009,Lindóia,7980
BRA,SP,35,27108,3527108,Lins,78013
BRA,SP,35,27207,3527207,Lorena,88706
BRA,SP,35,27256,3527256,Lourdes,2289
BRA,SP,35,27306,3527306,Louveira,48885
BRA,SP,35,27405,3527405,Lucélia,21747
BRA,SP,35,27504,3527504,Lucianópolis,2394
BRA,SP,35,27603,3527603,Luís Antônio,14947
BRA,SP,35,27702,3527702,Luiziânia,5790
BRA,SP,35,27801,3527801,Lupércio,4584
BRA,SP,35,27900,3527900,Lutécia,2649
BRA,SP,35,28007,3528007,Macatuba,17163
BRA,SP,35,28106,3528106,Macaubal,8120
BRA,SP,35,28205,3528205,Macedônia,3698
BRA,SP,35,28304,3528304,Magda,3119
BRA,SP,35,28403,3528403,Mairinque,47150
BRA,SP,35,28502,3528502,Mairiporã,100179
BRA,SP,35,28601,3528601,Manduri,9846
BRA,SP,35,28700,3528700,Marabá Paulista,5853
BRA,SP,35,28809,3528809,Maracaí,14002
BRA,SP,35,28858,3528858,Marapoama,3031
BRA,SP,35,28908,3528908,Mariápolis,4084
BRA,SP,35,29005,3529005,Marília,238882
BRA,SP,35,29104,3529104,Marinópolis,2112
BRA,SP,35,29203,3529203,Martinópolis,26461
BRA,SP,35,29302,3529302,Matão,83170
BRA,SP,35,29401,3529401,Mauá,472912
BRA,SP,35,29500,3529500,Mendonça,5490
BRA,SP,35,29609,3529609,Meridiano,3836
BRA,SP,35,29658,3529658,Mesópolis,1908
BRA,SP,35,29708,3529708,Miguelópolis,22226
BRA,SP,35,29807,3529807,Mineiros do Tietê,12908
BRA,SP,35,29906,3529906,Miracatu,19779
BRA,SP,35,30003,3530003,Mira Estrela,3086
BRA,SP,35,30102,3530102,Mirandópolis,29564
BRA,SP,35,30201,3530201,Mirante do Paranapanema,18259
BRA,SP,35,30300,3530300,Mirassol,59824
BRA,SP,35,30409,3530409,Mirassolândia,4871
BRA,SP,35,30508,3530508,Mococa,68885
BRA,SP,35,30607,3530607,Mogi das Cruzes,445842
BRA,SP,35,30706,3530706,Mogi Guaçu,151888
BRA,SP,35,30805,3530805,Mogi Mirim,93189
BRA,SP,35,30904,3530904,Mombuca,3493
BRA,SP,35,31001,3531001,Monções,2259
BRA,SP,35,31100,3531100,Mongaguá,56702
BRA,SP,35,31209,3531209,Monte Alegre do Sul,8038
BRA,SP,35,31308,3531308,Monte Alto,50498
BRA,SP,35,31407,3531407,Monte Aprazível,25087
BRA,SP,35,31506,3531506,Monte Azul Paulista,19008
BRA,SP,35,31605,3531605,Monte Castelo,4166
BRA,SP,35,31704,3531704,Monteiro Lobato,4653
BRA,SP,35,31803,3531803,Monte Mor,59772
BRA,SP,35,31902,3531902,Morro Agudo,32968
BRA,SP,35,32009,3532009,Morungaba,13622
BRA,SP,35,32058,3532058,Motuca,4758
BRA,SP,35,32108,3532108,Murutinga do Sul,4486
BRA,SP,35,32157,3532157,Nantes,3141
BRA,SP,35,32207,3532207,Narandiba,4857
BRA,SP,35,32306,3532306,Natividade da Serra,6661
BRA,SP,35,32405,3532405,Nazaré Paulista,18524
BRA,SP,35,32504,3532504,Neves Paulista,8930
BRA,SP,35,32603,3532603,Nhandeara,11478
BRA,SP,35,32702,3532702,Nipoã,5213
BRA,SP,35,32801,3532801,Nova Aliança,6973
BRA,SP,35,32827,3532827,Nova Campina,9755
BRA,SP,35,32843,3532843,Nova Canaã Paulista,1881
BRA,SP,35,32868,3532868,Nova Castilho,1267
BRA,SP,35,32900,3532900,Nova Europa,11186
BRA,SP,35,33007,3533007,Nova Granada,21500
BRA,SP,35,33106,3533106,Nova Guataporanga,2316
BRA,SP,35,33205,3533205,Nova Independência,3969
BRA,SP,35,33254,3533254,Novais,5830
BRA,SP,35,33304,3533304,Nova Luzitânia,4101
BRA,SP,35,33403,3533403,Nova Odessa,60174
BRA,SP,35,33502,3533502,Novo Horizonte,41052
BRA,SP,35,33601,3533601,Nuporanga,7432
BRA,SP,35,33700,3533700,Ocauçu,4289
BRA,SP,35,33809,3533809,Óleo,2496
BRA,SP,35,33908,3533908,Olímpia,54772
BRA,SP,35,34005,3534005,Onda Verde,4381
BRA,SP,35,34104,3534104,Oriente,6515
BRA,SP,35,34203,3534203,Orindiúva,7066
BRA,SP,35,34302,3534302,Orlândia,44028
BRA,SP,35,34401,3534401,Osasco,698418
BRA,SP,35,34500,3534500,Oscar Bressane,2603
BRA,SP,35,34609,3534609,Osvaldo Cruz,32879
BRA,SP,35,34708,3534708,Ourinhos,113542
BRA,SP,35,34757,3534757,Ouroeste,10361
BRA,SP,35,34807,3534807,Ouro Verde,8562
BRA,SP,35,34906,3534906,Pacaembu,14197
BRA,SP,35,35002,3535002,Palestina,12957
BRA,SP,35,35101,3535101,Palmares Paulista,13275
BRA,SP,35,35200,3535200,Palmeira d'Oeste,9283
BRA,SP,35,35309,3535309,Palmital,22221
BRA,SP,35,35408,3535408,Panorama,15777
BRA,SP,35,35507,3535507,Paraguaçu Paulista,45703
BRA,SP,35,35606,3535606,Paraibuna,18222
BRA,SP,35,35705,3535705,Paraíso,6454
BRA,SP,35,35804,3535804,Paranapanema,20197
BRA,SP,35,35903,3535903,Paranapuã,4078
BRA,SP,35,36000,3536000,Parapuã,10964
BRA,SP,35,36109,3536109,Pardinho,6435
BRA,SP,35,36208,3536208,Pariquera-Açu,19648
BRA,SP,35,36257,3536257,Parisi,2161
BRA,SP,35,36307,3536307,Patrocínio Paulista,14670
BRA,SP,35,36406,3536406,Paulicéia,7366
BRA,SP,35,36505,3536505,Paulínia,109424
BRA,SP,35,36570,3536570,Paulistânia,1833
BRA,SP,35,36604,3536604,Paulo de Faria,8945
BRA,SP,35,36703,3536703,Pederneiras,46687
BRA,SP,35,36802,3536802,Pedra Bela,6093
BRA,SP,35,36901,3536901,Pedranópolis,2494
BRA,SP,35,37008,3537008,Pedregulho,16744
BRA,SP,35,37107,3537107,Pedreira,47919
BRA,SP,35,37156,3537156,Pedrinhas Paulista,3093
BRA,SP,35,37206,3537206,Pedro de Toledo,11331
BRA,SP,35,37305,3537305,Penápolis,63407
BRA,SP,35,37404,3537404,Pereira Barreto,25669
BRA,SP,35,37503,3537503,Pereiras,8668
BRA,SP,35,37602,3537602,Peruíbe,68284
BRA,SP,35,37701,3537701,Piacatu,5980
BRA,SP,35,37800,3537800,Piedade,55348
BRA,SP,35,37909,3537909,Pilar do Sul,29185
BRA,SP,35,38006,3538006,Pindamonhangaba,168328
BRA,SP,35,38105,3538105,Pindorama,17049
BRA,SP,35,38204,3538204,Pinhalzinho,15207
BRA,SP,35,38303,3538303,Piquerobi,3692
BRA,SP,35,38501,3538501,Piquete,13657
BRA,SP,35,38600,3538600,Piracaia,27303
BRA,SP,35,38709,3538709,Piracicaba,404142
BRA,SP,35,38808,3538808,Piraju,29806
BRA,SP,35,38907,3538907,Pirajuí,25492
BRA,SP,35,39004,3539004,Pirangi,11417
BRA,SP,35,39103,3539103,Pirapora do Bom Jesus,18895
BRA,SP,35,39202,3539202,Pirapozinho,27527
BRA,SP,35,39301,3539301,Pirassununga,76409
BRA,SP,35,39400,3539400,Piratininga,13636
BRA,SP,35,39509,3539509,Pitangueiras,39719
BRA,SP,35,39608,3539608,Planalto,5237
BRA,SP,35,39707,3539707,Platina,3550
BRA,SP,35,39806,3539806,Poá,117452
BRA,SP,35,39905,3539905,Poloni,6059
BRA,SP,35,40002,3540002,Pompéia,22014
BRA,SP,35,40101,3540101,Pongaí,3416
BRA,SP,35,40200,3540200,Pontal,49961
BRA,SP,35,40259,3540259,Pontalinda,4628
BRA,SP,35,40309,3540309,Pontes Gestal,2577
BRA,SP,35,40408,3540408,Populina,4169
BRA,SP,35,40507,3540507,Porangaba,9925
BRA,SP,35,40606,3540606,Porto Feliz,53098
BRA,SP,35,40705,3540705,Porto Ferreira,56150
BRA,SP,35,40754,3540754,Potim,24643
BRA,SP,35,40804,3540804,Potirendaba,17361
BRA,SP,35,40853,3540853,Pracinha,4093
BRA,SP,35,40903,3540903,Pradópolis,21496
BRA,SP,35,41000,3541000,Praia Grande,325073
BRA,SP,35,41059,3541059,Pratânia,5261
BRA,SP,35,41109,3541109,Presidente Alves,4094
BRA,SP,35,41208,3541208,Presidente Bernardes,13106
BRA,SP,35,41307,3541307,Presidente Epitácio,44200
BRA,SP,35,41406,3541406,Presidente Prudente,228743
BRA,SP,35,41505,3541505,Presidente Venceslau,39516
BRA,SP,35,41604,3541604,Promissão,40432
BRA,SP,35,41653,3541653,Quadra,3804
BRA,SP,35,41703,3541703,Quatá,14109
BRA,SP,35,41802,3541802,Queiroz,3406
BRA,SP,35,41901,3541901,Queluz,13420
BRA,SP,35,42008,3542008,Quintana,6638
BRA,SP,35,42107,3542107,Rafard,9076
BRA,SP,35,42206,3542206,Rancharia,29707
BRA,SP,35,42305,3542305,Redenção da Serra,3851
BRA,SP,35,42404,3542404,Regente Feijó,20261
BRA,SP,35,42503,3542503,Reginópolis,9621
BRA,SP,35,42602,3542602,Registro,56322
BRA,SP,35,42701,3542701,Restinga,7593
BRA,SP,35,42800,3542800,Ribeira,3340
BRA,SP,35,42909,3542909,Ribeirão Bonito,13219
BRA,SP,35,43006,3543006,Ribeirão Branco,16444
BRA,SP,35,43105,3543105,Ribeirão Corrente,4718
BRA,SP,35,43204,3543204,Ribeirão do Sul,4541
BRA,SP,35,43238,3543238,Ribeirão dos Índios,2225
BRA,SP,35,43253,3543253,Ribeirão Grande,7673
BRA,SP,35,43303,3543303,Ribeirão Pires,123393
BRA,SP,35,43402,3543402,Ribeirão Preto,703293
BRA,SP,35,43501,3543501,Riversul,5524
BRA,SP,35,43600,3543600,Rifaina,3629
BRA,SP,35,43709,3543709,Rincão,10799
BRA,SP,35,43808,3543808,Rinópolis,9981
BRA,SP,35,43907,3543907,Rio Claro,206424
BRA,SP,35,44004,3544004,Rio das Pedras,35228
BRA,SP,35,44103,3544103,Rio Grande da Serra,50846
BRA,SP,35,44202,3544202,Riolândia,12518
BRA,SP,35,44251,3544251,Rosana,16643
BRA,SP,35,44301,3544301,Roseira,10712
BRA,SP,35,44400,3544400,Rubiácea,3128
BRA,SP,35,44509,3544509,Rubinéia,3148
BRA,SP,35,44608,3544608,Sabino,5590
BRA,SP,35,44707,3544707,Sagres,2432
BRA,SP,35,44806,3544806,Sales,6331
BRA,SP,35,44905,3544905,Sales Oliveira,11890
BRA,SP,35,45001,3545001,Salesópolis,17139
BRA,SP,35,45100,3545100,Salmourão,5300
BRA,SP,35,45159,3545159,Saltinho,8286
BRA,SP,35,45209,3545209,Salto,118663
BRA,SP,35,45308,3545308,Salto de Pirapora,45422
BRA,SP,35,45407,3545407,Salto Grande,9331
BRA,SP,35,45506,3545506,Sandovalina,4302
BRA,SP,35,45605,3545605,Santa Adélia,15480
BRA,SP,35,45704,3545704,Santa Albertina,6008
BRA,SP,35,45803,3545803,Santa Bárbara d'Oeste,193475
BRA,SP,35,46009,3546009,Santa Branca,14788
BRA,SP,35,46108,3546108,Santa Clara d'Oeste,2115
BRA,SP,35,46207,3546207,Santa Cruz da Conceição,4503
BRA,SP,35,46256,3546256,Santa Cruz da Esperança,2139
BRA,SP,35,46306,3546306,Santa Cruz das Palmeiras,34361
BRA,SP,35,46405,3546405,Santa Cruz do Rio Pardo,47673
BRA,SP,35,46504,3546504,Santa Ernestina,5599
BRA,SP,35,46603,3546603,Santa Fé do Sul,32322
BRA,SP,35,46702,3546702,Santa Gertrudes,26898
BRA,SP,35,46801,3546801,Santa Isabel,57386
BRA,SP,35,46900,3546900,Santa Lúcia,8817
BRA,SP,35,47007,3547007,Santa Maria da Serra,6173
BRA,SP,35,47106,3547106,Santa Mercedes,2939
BRA,SP,35,47205,3547205,Santana da Ponte Pensa,1487
BRA,SP,35,47304,3547304,Santana de Parnaíba,139447
BRA,SP,35,47403,3547403,Santa Rita d'Oeste,2498
BRA,SP,35,47502,3547502,Santa Rita do Passa Quatro,27557
BRA,SP,35,47601,3547601,Santa Rosa de Viterbo,26540
BRA,SP,35,47650,3547650,Santa Salete,1545
BRA,SP,35,47700,3547700,Santo Anastácio,20878
BRA,SP,35,47809,3547809,Santo André,718773
BRA,SP,35,47908,3547908,Santo Antônio da Alegria,6929
BRA,SP,35,48005,3548005,Santo Antônio de Posse,23310
BRA,SP,35,48054,3548054,Santo Antônio do Aracanguá,8420
BRA,SP,35,48104,3548104,Santo Antônio do Jardim,5954
BRA,SP,35,48203,3548203,Santo Antônio do Pinhal,6811
BRA,SP,35,48302,3548302,Santo Expedito,3111
BRA,SP,35,48401,3548401,Santópolis do Aguapeí,4777
BRA,SP,35,48500,3548500,Santos,433311
BRA,SP,35,48609,3548609,São Bento do Sapucaí,10878
BRA,SP,35,48708,3548708,São Bernardo do Campo,838936
BRA,SP,35,48807,3548807,São Caetano do Sul,161127
BRA,SP,35,48906,3548906,São Carlos,251983
BRA,SP,35,49003,3549003,São Francisco,2821
BRA,SP,35,49102,3549102,São João da Boa Vista,91211
BRA,SP,35,49201,3549201,São João das Duas Pontes,2568
BRA,SP,35,49250,3549250,São João de Iracema,1922
BRA,SP,35,49300,3549300,São João do Pau d'Alho,2105
BRA,SP,35,49409,3549409,São Joaquim da Barra,51888
BRA,SP,35,49508,3549508,São José da Bela Vista,8928
BRA,SP,35,49607,3549607,São José do Barreiro,4147
BRA,SP,35,49706,3549706,São José do Rio Pardo,54946
BRA,SP,35,49805,3549805,São José do Rio Preto,460671
BRA,SP,35,49904,3549904,São José dos Campos,721944
BRA,SP,35,49953,3549953,São Lourenço da Serra,15825
BRA,SP,35,50001,3550001,SÃO LUIZ DO PARAITINGA,10687
BRA,SP,35,50100,3550100,São Manuel,40954
BRA,SP,35,50209,3550209,São Miguel Arcanjo,32931
BRA,SP,35,50308,3550308,São Paulo,12252023
BRA,SP,35,50407,3550407,São Pedro,35653
BRA,SP,35,50506,3550506,São Pedro do Turvo,7666
BRA,SP,35,50605,3550605,São Roque,91016
BRA,SP,35,50704,3550704,São Sebastião,88980
BRA,SP,35,50803,3550803,São Sebastião da Grama,12182
BRA,SP,35,50902,3550902,São Simão,15322
BRA,SP,35,51009,3551009,São Vicente,365798
BRA,SP,35,51108,3551108,Sarapuí,10285
BRA,SP,35,51207,3551207,Sarutaiá,3638
BRA,SP,35,51306,3551306,Sebastianópolis do Sul,3513
BRA,SP,35,51405,3551405,Serra Azul,14662
BRA,SP,35,51504,3551504,Serrana,45107
BRA,SP,35,51603,3551603,Serra Negra,29229
BRA,SP,35,51702,3551702,Sertãozinho,125815
BRA,SP,35,51801,3551801,Sete Barras,12832
BRA,SP,35,51900,3551900,Severínia,17496
BRA,SP,35,52007,3552007,Silveiras,6302
BRA,SP,35,52106,3552106,Socorro,41005
BRA,SP,35,52205,3552205,Sorocaba,679378
BRA,SP,35,52304,3552304,Sud Mennucci,7718
BRA,SP,35,52403,3552403,Sumaré,282441
BRA,SP,35,52502,3552502,Suzano,297637
BRA,SP,35,52551,3552551,Suzanápolis,3963
BRA,SP,35,52601,3552601,Tabapuã,12407
BRA,SP,35,52700,3552700,Tabatinga,16496
BRA,SP,35,52809,3552809,Taboão da Serra,289664
BRA,SP,35,52908,3552908,Taciba,6285
BRA,SP,35,53005,3553005,Taguaí,13859
BRA,SP,35,53104,3553104,Taiaçu,6295
BRA,SP,35,53203,3553203,Taiúva,5566
BRA,SP,35,53302,3553302,Tambaú,23207
BRA,SP,35,53401,3553401,Tanabi,25967
BRA,SP,35,53500,3553500,Tapiraí,7807
BRA,SP,35,53609,3553609,Tapiratiba,12960
BRA,SP,35,53658,3553658,Taquaral,2811
BRA,SP,35,53708,3553708,Taquaritinga,57177
BRA,SP,35,53807,3553807,Taquarituba,23218
BRA,SP,35,53856,3553856,Taquarivaí,5852
BRA,SP,35,53906,3553906,Tarabai,7468
BRA,SP,35,53955,3553955,Tarumã,15000
BRA,SP,35,54003,3554003,Tatuí,121766
BRA,SP,35,54102,3554102,Taubaté,314924
BRA,SP,35,54201,3554201,Tejupá,4532
BRA,SP,35,54300,3554300,Teodoro Sampaio,23148
BRA,SP,35,54409,3554409,Terra Roxa,9370
BRA,SP,35,54508,3554508,Tietê,42076
BRA,SP,35,54607,3554607,Timburi,2658
BRA,SP,35,54656,3554656,Torre de Pedra,2412
BRA,SP,35,54706,3554706,Torrinha,10010
BRA,SP,35,54755,3554755,Trabiju,1724
BRA,SP,35,54805,3554805,Tremembé,47185
BRA,SP,35,54904,3554904,Três Fronteiras,5807
BRA,SP,35,54953,3554953,Tuiuti,6894
BRA,SP,35,55000,3555000,Tupã,65524
BRA,SP,35,55109,3555109,Tupi Paulista,15495
BRA,SP,35,55208,3555208,Turiúba,2016
BRA,SP,35,55307,3555307,Turmalina,1727
BRA,SP,35,55356,3555356,Ubarana,6309
BRA,SP,35,55406,3555406,Ubatuba,90799
BRA,SP,35,55505,3555505,Ubirajara,4780
BRA,SP,35,55604,3555604,Uchoa,10110
BRA,SP,35,55703,3555703,União Paulista,1844
BRA,SP,35,55802,3555802,Urânia,9114
BRA,SP,35,55901,3555901,Uru,1165
BRA,SP,35,56008,3556008,Urupês,13809
BRA,SP,35,56107,3556107,Valentim Gentil,13326
BRA,SP,35,56206,3556206,Valinhos,129193
BRA,SP,35,56305,3556305,Valparaíso,26480
BRA,SP,35,56354,3556354,Vargem,10537
BRA,SP,35,56404,3556404,Vargem Grande do Sul,42845
BRA,SP,35,56453,3556453,Vargem Grande Paulista,52597
BRA,SP,35,56503,3556503,Várzea Paulista,121838
BRA,SP,35,56602,3556602,Vera Cruz,10843
BRA,SP,35,56701,3556701,Vinhedo,78728
BRA,SP,35,56800,3556800,Viradouro,18898
BRA,SP,35,56909,3556909,Vista Alegre do Alto,8810
BRA,SP,35,56958,3556958,Vitória Brasil,1840
BRA,SP,35,57006,3557006,Votorantim,122480
BRA,SP,35,57105,3557105,Votuporanga,94547
BRA,SP,35,57154,3557154,Zacarias,2718
BRA,SP,35,57204,3557204,Chavantes,12418
BRA,SP,35,57303,3557303,Estiva Gerbi,11304
BRA,PR,41,103,4100103,Abatiá,7457
BRA,PR,41,202,4100202,Adrianópolis,5919
BRA,PR,41,301,4100301,Agudos do Sul,9371
BRA,PR,41,400,4100400,Almirante Tamandaré,118623
BRA,PR,41,459,4100459,Altamira do Paraná,1942
BRA,PR,41,509,4100509,Altônia,22056
BRA,PR,41,608,4100608,Alto Paraná,14770
BRA,PR,41,707,4100707,Alto Piquiri,9836
BRA,PR,41,806,4100806,Alvorada do Sul,11406
BRA,PR,41,905,4100905,Amaporã,6257
BRA,PR,41,1002,4101002,Ampére,19152
BRA,PR,41,1051,4101051,Anahy,2801
BRA,PR,41,1101,4101101,Andirá,20031
BRA,PR,41,1150,4101150,Ângulo,2928
BRA,PR,41,1200,4101200,Antonina,18980
BRA,PR,41,1309,4101309,Antônio Olinto,7434
BRA,PR,41,1408,4101408,Apucarana,134996
BRA,PR,41,1507,4101507,Arapongas,123027
BRA,PR,41,1606,4101606,Arapoti,28115
BRA,PR,41,1655,4101655,Arapuã,3068
BRA,PR,41,1705,4101705,Araruna,13970
BRA,PR,41,1804,4101804,Araucária,143843
BRA,PR,41,1853,4101853,Ariranha do Ivaí,2108
BRA,PR,41,1903,4101903,Assaí,15119
BRA,PR,41,2000,4102000,Assis Chateaubriand,33362
BRA,PR,41,2109,4102109,Astorga,26111
BRA,PR,41,2208,4102208,Atalaia,3892
BRA,PR,41,2307,4102307,Balsa Nova,12941
BRA,PR,41,2406,4102406,Bandeirantes,31367
BRA,PR,41,2505,4102505,Barbosa Ferraz,11568
BRA,PR,41,2604,4102604,Barracão,10275
BRA,PR,41,2703,4102703,Barra do Jacaré,2781
BRA,PR,41,2752,4102752,Bela Vista da Caroba,3511
BRA,PR,41,2802,4102802,Bela Vista do Paraíso,15397
BRA,PR,41,2901,4102901,Bituruna,16389
BRA,PR,41,3008,4103008,Boa Esperança,4105
BRA,PR,41,3024,4103024,Boa Esperança do Iguaçu,2503
BRA,PR,41,3040,4103040,Boa Ventura de São Roque,6387
BRA,PR,41,3057,4103057,Boa Vista da Aparecida,7591
BRA,PR,41,3107,4103107,Bocaiúva do Sul,12944
BRA,PR,41,3156,4103156,Bom Jesus do Sul,3541
BRA,PR,41,3206,4103206,Bom Sucesso,7032
BRA,PR,41,3222,4103222,Bom Sucesso do Sul,3264
BRA,PR,41,3305,4103305,Borrazópolis,6592
BRA,PR,41,3354,4103354,Braganey,5427
BRA,PR,41,3370,4103370,Brasilândia do Sul,2651
BRA,PR,41,3404,4103404,Cafeara,2934
BRA,PR,41,3453,4103453,Cafelândia,18120
BRA,PR,41,3479,4103479,Cafezal do Sul,4044
BRA,PR,41,3503,4103503,Califórnia,8570
BRA,PR,41,3602,4103602,Cambará,25360
BRA,PR,41,3701,4103701,Cambé,106533
BRA,PR,41,3800,4103800,Cambira,7865
BRA,PR,41,3909,4103909,Campina da Lagoa,14202
BRA,PR,41,3958,4103958,Campina do Simão,3887
BRA,PR,41,4006,4104006,Campina Grande do Sul,43288
BRA,PR,41,4055,4104055,Campo Bonito,3833
BRA,PR,41,4105,4104105,Campo do Tenente,7971
BRA,PR,41,4204,4104204,Campo Largo,132002
BRA,PR,41,4253,4104253,Campo Magro,29318
BRA,PR,41,4303,4104303,Campo Mourão,94859
BRA,PR,41,4402,4104402,Cândido de Abreu,15018
BRA,PR,41,4428,4104428,Candói,15979
BRA,PR,41,4451,4104451,Cantagalo,13317
BRA,PR,41,4501,4104501,Capanema,19124
BRA,PR,41,4600,4104600,Capitão Leônidas Marques,15780
BRA,PR,41,4659,4104659,Carambeí,23415
